PROTID	PROTLEN	0	0	1	1
m.10038	212	3	3.5	1	2.5
m.11340	155	2	3	2	2
m.25826	146	12.3333333333333	13.5	11.5	16
m.25869	277	3.33333333333333	3.5	2.5	3.5
m.25878	131	0	0	3	0.5
m.25912	450	0.666666666666667	0.5	2	0
m.25930	109	0.666666666666667	2	0.5	2.5
m.25949	781	2	3.5	1	1
m.2600	343	7.33333333333333	7	4	4.5
m.26006	448	70	70.5	65.5	69
m.26013	535	0.666666666666667	1.5	0	0.5
m.26049	373	0.333333333333333	0.5	0.5	0.5
m.1135	538	15.3333333333333	15.5	9	6.5
m.26080	182	1	1	0.5	0.5
m.2609	814	2	1	2	2.5
m.26093	209	2.66666666666667	2	2.5	2
m.2611	732	8.33333333333333	10.5	8	6.5
m.26158	399	5.33333333333333	5	5	5.5
m.26179	500	1	2.5	1.5	2
m.26235	513	0.666666666666667	1	2	2
m.26261	222	1	2	1.5	2.5
m.26278	149	1.33333333333333	0.5	0.5	1
m.2633	542	1	1	0	0
m.11354	351	4.33333333333333	6.5	5	3
m.26336	389	1.33333333333333	1	3	3
m.26339	197	2.66666666666667	3	1	1.5
m.26379	171	3.33333333333333	3.5	2.5	3.5
m.26409	122	1.33333333333333	1.5	2	3
m.26466	184	4.66666666666667	7.5	3	5
m.26519	179	0	0	0	0.5
m.2654	386	0.333333333333333	0	1	0
m.2655	450	4	5	5	5.5
m.266	1469	0.333333333333333	2	3.5	2.5
m.26602	100	1.66666666666667	0.5	2	2
m.11369	202	4	4.5	2	2
m.26650	151	0	0.5	1	0.5
m.26683	335	1.33333333333333	1	1	0.5
m.267	1212	0.333333333333333	0	0.5	0
m.26709	377	1	0.5	0	1
m.26727	287	0.666666666666667	0.5	0	0
m.26751	180	3	2	1.5	2
m.2677	291	0.333333333333333	1.5	3	2
m.26788	760	7	6	5.5	6
m.26871	106	2	4	3	3
m.26880	126	4.66666666666667	4.5	5	4
m.11382	877	1	1.5	0.5	0.5
m.26896	558	0	0.5	0	0
m.26907	311	8.66666666666667	8.5	13	14.5
m.26926	313	6	7.5	6.5	8.5
m.26933	140	2.66666666666667	4.5	5	4
m.26940	335	8	5.5	8	6.5
m.26970	515	1	2	0	0
m.26981	281	4	4.5	9	5
m.2705	268	17.3333333333333	13.5	13	14
m.27078	180	7.66666666666667	9.5	9.5	9
m.27110	419	0.666666666666667	0.5	1.5	2
m.1141	910	0.666666666666667	0.5	0.5	2.5
m.27111	329	2	2	2	1.5
m.27125	414	0	0	0.5	0.5
m.2715	610	23.3333333333333	24	25	19.5
m.27183	206	0.333333333333333	0.5	0.5	1
m.27197	142	2	1.5	2.5	3.5
m.27204	360	1.33333333333333	1	0	0
m.2723	969	0.333333333333333	0.5	0.5	0.5
m.27234	308	19	20	19.5	16.5
m.27301	1031	0	0	0.5	0
m.11430	456	6.66666666666667	3.5	0.5	0.5
m.27343	272	1	1.5	1.5	1.5
m.27366	279	1	2	1.5	2
m.2737	226	1.33333333333333	1	1	1.5
m.27407	217	1	1	0	0
m.2744	660	3	4.5	0	1.5
m.27472	139	0.666666666666667	1.5	0	1
m.27519	235	3	2.5	3	3
m.2758	817	0	0	0	1
m.27586	330	7	12	6.5	9
m.27605	263	2.66666666666667	3.5	2.5	2.5
m.11472	334	2	2.5	2.5	2
m.27613	234	3.66666666666667	4.5	3.5	3
m.27614	142	6.33333333333333	6	5.5	5.5
m.27625	216	0.333333333333333	0	0	0
m.27628	467	0.666666666666667	1	0	1
m.2764	1523	1	0.5	0	0.5
m.27646	180	3.66666666666667	4	4	5.5
m.2765	1329	1.33333333333333	2	2.5	2
m.27658	363	0.666666666666667	0.5	1.5	0.5
m.27664	165	4.33333333333333	5.5	3.5	5
m.27700	104	6	6.5	7	5
m.1149	736	1	1	1.5	1
m.27714	423	0.333333333333333	1	1	0.5
m.27772	428	2.33333333333333	3	2.5	1.5
m.27778	204	1.66666666666667	2.5	1.5	1
m.27791	585	7.33333333333333	8.5	6	8.5
m.27802	451	0.333333333333333	3	1.5	0.5
m.27813	362	2.33333333333333	1.5	1.5	2
m.27871	99	0.333333333333333	1	2.5	1
m.2794	658	35.6666666666667	39	29	35.5
m.27948	285	4.33333333333333	3.5	3	3.5
m.27998	400	6.66666666666667	7.5	5	4.5
m.115	216	10.3333333333333	11	8	9
m.28013	833	2.66666666666667	2.5	1.5	3
m.28097	108	3.33333333333333	3.5	5	3
m.28137	274	2	2	2	2.5
m.28144	117	0.333333333333333	0.5	0.5	0
m.28154	158	1.66666666666667	1.5	1	1
m.2824	459	3	4.5	5	5.5
m.28256	203	8	4.5	4.5	3
m.28278	688	5.66666666666667	4	2.5	2.5
m.28313	382	0.666666666666667	0.5	1	1
m.28364	198	0.666666666666667	0	0	0
m.1005	498	11.6666666666667	12.5	16	10.5
m.1152	2284	0.666666666666667	0	0	0.5
m.284	444	7	7.5	5.5	5.5
m.2841	371	2	0.5	2	2
m.28413	203	1	2	3.5	2.5
m.28419	437	3	2.5	2.5	4
m.28422	153	1	0	1.5	0
m.28430	410	5	4.5	4	4
m.28435	230	7.66666666666667	7.5	9.5	5.5
m.28438	291	2.66666666666667	4	3	3
m.28488	234	0	0	1	0
m.285	338	2.33333333333333	2.5	1	1
m.11543	385	12.3333333333333	10	7	6.5
m.28519	329	4.66666666666667	6	7	4.5
m.2853	518	4.66666666666667	5.5	2.5	3
m.28534	505	7.66666666666667	6	5.5	3.5
m.28537	125	1.33333333333333	1	1.5	1
m.28546	235	21.6666666666667	23	21.5	26.5
m.2856	532	21.3333333333333	21	17.5	16
m.2860	768	14.6666666666667	19	17	20.5
m.28620	138	0	2	0.5	0.5
m.28662	374	8	6.5	9.5	10.5
m.28742	295	2.33333333333333	3.5	2.5	2
m.11553	214	8.66666666666667	7	7	7
m.28770	229	1.66666666666667	1	1.5	2.5
m.2878	281	9.66666666666667	12	8.5	11
m.28820	245	8.66666666666667	11.5	8.5	10
m.28880	200	1	1	0	0.5
m.28999	107	1.33333333333333	1	1	0
m.29	104	4.33333333333333	6	4.5	4.5
m.29084	160	2	3	2.5	3
m.29137	625	3	2	1.5	2
m.29142	223	2	2	2.5	2
m.29240	253	7.66666666666667	8.5	6	6
m.2928	364	0	1.5	0	1
m.29291	227	0.666666666666667	0.5	1.5	1
m.29299	328	2.33333333333333	1.5	1	2.5
m.29350	356	0	0	0.5	0.5
m.29428	193	15	12	11	12
m.29450	117	1	0.5	0	0
m.295	166	6.66666666666667	9.5	9.5	8
m.29523	191	14.6666666666667	12.5	9.5	12.5
m.29527	167	0.666666666666667	3	0	1
m.29546	408	2	1	0.5	0
m.11603	537	2.66666666666667	2	1	1
m.29573	135	4	4	4	5
m.29601	249	3	3.5	2	2
m.29602	100	0.666666666666667	2	2	1.5
m.29606	138	2	2	1	1
m.29634	1184	0	1.5	0.5	0.5
m.297	271	2.33333333333333	3	2	1.5
m.2970	816	4	2.5	3	6
m.2971	483	0.333333333333333	1	2.5	1.5
m.29844	459	1.33333333333333	2	3	2
m.29861	185	14.3333333333333	17.5	16.5	11.5
m.1163	121	2	2.5	2.5	2.5
m.29888	284	4.33333333333333	4.5	6	6.5
m.29952	124	5.33333333333333	6.5	4	3.5
m.29972	1069	5	4	4	4
m.3004	377	3.66666666666667	3	3	1.5
m.3005	453	4.66666666666667	9	22.5	16
m.30091	627	0.333333333333333	0.5	0	0
m.30104	442	16.3333333333333	17	9	10
m.3013	523	1.33333333333333	0.5	0	0.5
m.30171	172	1	1	1	1
m.30203	117	2	4.5	4	4.5
m.11636	357	2.66666666666667	3	0	2
m.3027	702	1.66666666666667	2	1	2
m.3029	290	1	1.5	2	1
m.30295	390	12	11.5	11	12.5
m.30322	115	0.333333333333333	0.5	1	1
m.3037	1596	0.333333333333333	0.5	0.5	1.5
m.30396	488	29	32.5	30.5	29.5
m.304	134	3	2.5	2.5	2.5
m.30404	107	3.66666666666667	3.5	2.5	1.5
m.30436	263	1.33333333333333	2	0	1.5
m.11687	197	0	0	0.5	0.5
m.30492	247	10.3333333333333	9.5	6	6
m.30496	451	7.66666666666667	9.5	13	10.5
m.30517	248	8.66666666666667	9	7.5	9
m.30602	306	3	3	3	3.5
m.3061	248	4.33333333333333	5	3.5	4
m.30649	133	6.33333333333333	7.5	7.5	5.5
m.308	201	3	2	4.5	1.5
m.3082	374	1.33333333333333	1.5	1.5	2
m.11700	147	1.33333333333333	3	4	6.5
m.3090	880	7	8.5	6	5.5
m.30904	460	0	0.5	0	1.5
m.30909	383	0	0.5	0	0.5
m.30917	239	2	2.5	1.5	1.5
m.30927	172	28.6666666666667	31	30.5	27.5
m.30955	229	12	10.5	13.5	9.5
m.30957	121	2	2	1	1
m.30965	169	2.66666666666667	3	2	3
m.30968	150	6	5	4.5	4.5
m.3100	352	5.33333333333333	10	5.5	4.5
m.11721	335	1.33333333333333	1.5	0	1.5
m.31184	221	10.6666666666667	11	7	7
m.3130	1155	4.33333333333333	7.5	6	5
m.31300	423	4.33333333333333	7	5.5	4
m.3134	211	0.666666666666667	1	0.5	1
m.31437	438	5.66666666666667	6.5	4	6
m.31443	176	4.33333333333333	3.5	2	1.5
m.3146	160	2.66666666666667	3	5.5	3.5
m.31460	197	6	5	2	5
m.31506	166	0	0	0	0.5
m.1007	159	1.66666666666667	0.5	1	1
m.11724	829	7.33333333333333	6.5	7.5	5.5
m.3153	509	1.33333333333333	2.5	2	4
m.31542	149	0	0.5	0	0
m.316	240	4	4.5	5	4
m.31623	358	7	5.5	4	3
m.31625	195	2.66666666666667	2	1.5	3
m.3167	409	0	0	0.5	1
m.3168	200	1.66666666666667	1.5	0	0.5
m.317	569	0	0	0	2
m.31712	115	6.66666666666667	6	5.5	5
m.3172	280	1	2	1.5	2.5
m.11725	118	0.666666666666667	0.5	1	0.5
m.31755	194	0.333333333333333	1	0	0.5
m.3177	109	0.666666666666667	2	0	0.5
m.3187	131	6.66666666666667	7	5.5	5
m.31925	182	1	1	0	1
m.31948	99	1.33333333333333	1	1	2
m.31989	241	9.33333333333333	9	8	8
m.32071	562	3.66666666666667	2.5	2.5	2.5
m.32074	263	0.333333333333333	0	0	0.5
m.32095	297	1.33333333333333	1.5	1	1.5
m.32107	309	2.33333333333333	2	1.5	3
m.11740	629	2	0.5	1	0.5
m.32183	330	1	1.5	1	0.5
m.3220	414	6.33333333333333	8.5	3	3
m.3221	325	5.66666666666667	5.5	7.5	6
m.32284	203	1	1	1	0.5
m.323	492	7.33333333333333	9	3.5	5.5
m.32350	106	0.333333333333333	1	0	0.5
m.32357	153	1.66666666666667	3	2	3
m.32358	194	1	1.5	1.5	0.5
m.32359	150	0	0.5	0	0.5
m.32372	367	0	0	0	2
m.11744	384	2	2	1	1.5
m.32400	152	15	17	10.5	9.5
m.32403	306	1.33333333333333	1	2	2
m.32424	125	0.333333333333333	1	0	0.5
m.32437	322	7	9	5.5	8
m.32472	518	0	0	0	0.5
m.3251	282	2.66666666666667	1.5	1	1.5
m.3255	868	2.66666666666667	4	4.5	4
m.32551	99	2.33333333333333	2	2.5	0
m.32621	249	1.66666666666667	1	1.5	1
m.11754	237	4.66666666666667	3.5	4	3
m.32635	153	6.66666666666667	6.5	5	4.5
m.32645	340	0	0.5	0	0.5
m.3273	568	0.333333333333333	0	0	0
m.3276	306	0.333333333333333	1	0	0.5
m.32828	176	11.6666666666667	10.5	10	12
m.32831	225	9.33333333333333	8.5	4.5	10
m.3284	767	0.666666666666667	0.5	0	0
m.32846	176	1	1	1	1.5
m.32852	395	1	0.5	2	2
